Lat,Lon,isChain,RestaurantName,Cuisine
45.588165,-122.59454,0,Bambuza Vietnam Kitchen,Asian Vietnamese Fast Food
45.588863,-122.596214,0,Bambuza Vietnamese Bistro,Asian Vietnamese
45.57736,-122.69811,0,Bandini Pizza and Pasta,Italian Pizza
45.50502,-122.63346,0,BandT Oyster Bar,Seafood
45.509815,-122.68158,0,Bangkok Curry Company,Restaurant
45.52004,-122.57872,0,Banh Mi Nam Loc Deli,Restaurant
45.5896,-122.74851,0,Banh Mi Up,Restaurant
45.529667,-122.694534,0,Bantam Tavern,Restaurant
45.49856,-122.43174,0,Bar 33,Bar Pub
45.55155,-122.67575,0,Bar Bar,American
45.524166,-122.65946,0,BAR Botellon,Spanish Wine Bar Bar
45.48961,-122.59615,0,Bar Carlo,Restaurant
45.52138,-122.65683,0,Bar Casa Vale,Spanish
45.52056,-122.68438,0,Bar Diane Natural Wine Bar and Kitchen,Restaurant
45.4909,-122.59904,0,Bar Maven,Lebanese Mediterranean
45.52858,-122.69483,0,Bar Mingo,Italian
45.50364,-122.63942,0,Bar Norman,Restaurant
45.52876,-122.6832,0,Bar Rione,Restaurant
45.5231,-122.64284,0,Bar Vivant,Spanish
45.53178,-122.69494,0,bar west portland OR,American
45.54054,-122.39151,0,Barbs Cinnamon Rolls,Restaurant
45.46365,-122.57959,0,Bardos Grill,Restaurant
45.512806,-122.655,0,Bark City BBQ,Barbecue
45.512295,-122.648796,0,Barley Mill Pub,American Bar Pub
45.49871,-122.43066,0,Barley Sprout Restaurant,Pizza
45.56652,-122.69526,0,Barlow Tavern,Pub
45.52398,-122.67373,0,Barrel Room,Bar Pub
45.52626,-122.694626,0,Bartini,American Bar
45.51182,-122.68428,0,Bashas Mediterranean Cuisine,Restaurant
45.52906,-122.6381,0,Basilisk,American
45.51183,-122.63241,0,Bazi Bierbrasserie,Bar Pub French American
45.50975,-122.67378,0,Bean and Tree,Cafe American
45.49981,-122.65453,0,Bear Paw Inn,Restaurant
45.52821,-122.69453,0,Beau Thai Restaurant,Asian Thai
45.51912,-122.6513,0,Beer,Bar Pub
45.48995,-122.63887,0,Beez Holgate Station,Cafe Fast Food
45.519867,-122.67445,0,Beez Neez Gourmet Sausages,American
45.51652,-122.68458,0,Behind The Museum Cafe,Cafe
45.50252,-122.57816,0,Beijing Hot Pot,Asian Chinese
45.51686,-122.60729,0,Bell Tower Coffee,Cafe
45.55883,-122.63514,0,Bella Faccia Pizzeria,Pizza
45.46002,-122.70877,0,Bellagios Pizza Barbur,Restaurant
45.51777,-122.69231,0,Bellagios Pizza Goose Hollow,Pizza Italian
45.52389,-122.69841,0,Bellas Cravings,Eastern European Armenian
45.47934,-122.56941,0,Bellas Italian Bakery,Cafe Italian
45.50965,-122.43122,0,Bellas Pub and Grub,American Bar Pub
45.51662,-122.62984,0,Belmont Inn,Restaurant
45.51905,-122.61595,0,Belmont Station,Restaurant
45.49777,-122.57722,0,Bento Co Oriental Fast Food Restaurant,Sushi
45.49383,-122.40907,0,Bento Plus,Japanese Sushi Asian Korean
45.45926,-122.70952,0,Bentoz Teriyaki,Japanese Sushi
45.516655,-122.659515,0,Berlu,Restaurant
45.57877,-122.65473,0,Bernies Deli and Grocery,Restaurant
45.464912,-122.64706,0,Bertie Lous Cafe,American Cafe
45.53392,-122.694885,0,Besaws,American
45.50457,-122.62491,0,Best Friend Juice and Espresso,Restaurant
45.50426,-122.57715,0,Best Taste To Go,Restaurant
45.504807,-122.611,0,Bete Lukas,African Ethiopian
45.52383,-122.63695,0,Beulahland,Bar Pub
45.52772,-122.69437,0,Bhuna Restaurant,Indian
45.530174,-122.69867,0,Bibi2go,Asian Korean
45.47421,-122.64976,0,Bible Club,Bar Pub
45.505535,-122.40036,0,Big Apple Pizza Sports Bar,Restaurant
45.5515,-122.66642,0,Big Elephant Kitchen,Indian
45.58769,-122.74062,0,Big Kahunas BBQ,Barbecue
45.55992,-122.62022,0,Big Mamas Fish and Chips,Seafood
45.53413,-122.69823,0,Big Petes Great Eats,Restaurant
45.50324,-122.53679,0,Bills Pizza Baron,Pizza Italian
45.55989,-122.55713,0,Bills Steak House and Silver Buckle Lounge,American Bar Steakhouse Pub
45.52057,-122.680824,0,Bing Mi,Asian Chinese Fast Food
45.49775,-122.58242,0,Binh Minh Sandwiches,Restaurant
45.55919,-122.6375,0,Binks,Restaurant
45.51921,-122.58224,0,Bipartisan Cafe,Cafe
45.51844,-122.51257,0,Birrieria La Plaza,Restaurant
45.551792,-122.604195,0,Bison,Cafe
45.56347,-122.53477,0,Bistro 23,American
45.51159,-122.6786,0,Bistro Marquee,Restaurant
45.51751,-122.66107,0,Bit House Saloon,American Bar Pub
45.53756,-122.62163,0,Bitter Rose Coffee Bar,Restaurant
45.52136,-122.65678,0,Biwa,Japanese Asian
45.54958,-122.49658,0,BJFinkels,Seafood
45.50407,-122.41454,0,BJFinkels Sports Bar,Restaurant
45.52268,-122.63704,0,Black Bike cafe,Restaurant
45.533466,-122.65009,0,Black Cow Burgers and Fries,American
45.53698,-122.406906,0,Black Rabbit Restaurant,American
45.55035,-122.67511,0,Black Seed Burger Cult,Restaurant
45.50902,-122.68209,0,Black Star Grill,Restaurant
45.52669,-122.58834,0,Blank Slate,Restaurant
45.51182,-122.68428,0,Blazin Burritos,Restaurant
45.56261,-122.69487,0,Blend Coffee Lounge,Cafe
45.5625,-122.63034,0,Bless Your Heart Burgers,Restaurant
45.52509,-122.69469,0,Blitz 21,Restaurant
45.52385,-122.68082,0,Blitz Bar,American Bar Pub
45.53528,-122.650604,0,Blossoming Lotus Portland,Fusion Healthy American
45.55928,-122.65227,0,BLT Enterprises,Restaurant
45.52588,-122.64512,0,Blue Diamond,Bar Pub
45.54905,-122.5876,0,Blue Fin Grill and Grill,Seafood
45.53498,-122.62062,0,Blue Fin Sushi Bar and Resturaunt,Seafood Sushi
45.46702,-122.6533,0,Blue Kangaroo Coffee Roasters,Cafe
45.5272,-122.64594,0,Blue Lotus Cafe,Restaurant
45.52329,-122.64114,0,Bluebird Bakers,Restaurant
45.49956,-122.43062,0,Boccellis Ristorante,Italian
45.51038,-122.65842,0,Boccis on 7th,Italian
45.49071,-122.59869,0,Bodega Pdx,Restaurant
45.531418,-122.68941,0,Boke Bowl,Asian Japanese
45.48266,-122.638,0,Bol And Crust,American
45.50516,-122.41273,0,Bon Teriyaki,Japanese Asian
45.51983,-122.67973,0,Bonsai Sake Japanese and Thai Cuisine,Restaurant
45.61368,-122.68039,0,Boomers BBQ,American Bar Barbecue Pub
45.52714,-122.55856,0,Boss Hawgs,Restaurant
45.58224,-122.66198,0,Bossios Bowery,American
45.51747,-122.67295,0,Bottle  Kitchen,American Bar
45.51244,-122.65335,0,Bottle Rocket,Restaurant
45.53815,-122.69748,0,Bottos Barbecue,Restaurant
45.46705,-122.69491,0,Boulevard Taphouse,American British
45.52541,-122.6773,0,Bowery Bagels,Restaurant
45.528957,-122.63819,0,Boxcar Pizza,Italian
45.53371,-122.66443,0,Boxwood Cafe,Restaurant
45.51663,-122.62887,0,Boy Howdy Pdx,American
45.53329,-122.55595,0,Bradfords Sports Lounge,American
45.53567,-122.62166,0,Bradys Hollywood Deli,Restaurant
45.50379,-122.68771,0,Bradys on Broadway,Restaurant
45.549366,-122.66115,0,Brasa Haya,Spanish
45.521,-122.68098,0,Bread and Broth,Restaurant
45.5486,-122.66776,0,Bread and Honey Cafe,Cafe Deli
45.511944,-122.626564,0,Bread and Ink Cafe,American Cafe
45.52708,-122.68248,0,Break Bread,Restaurant
45.46365,-122.57959,0,Breakfast Lunch Today,Restaurant
45.57422,-122.583534,0,Brenners Restaurant,American
45.45941,-122.70803,0,Brewskies Coffee,American Cafe
45.51374,-122.6772,0,Bridge City Cafe  Essex House,American Cafe Fast Food Healthy Soups
45.51758,-122.67797,0,Bridge City Cafe  Pioneer Place,American Cafe Fast Food Healthy Soups
45.47892,-122.60706,0,Bridge City Pizza,Italian Pizza
45.518055,-122.53747,0,Bridge City Taproom,American Bar Pub
45.527325,-122.67191,0,Bridge Town Pizza Co,Restaurant
45.54231,-122.66126,0,Bridges Cafe and Catering,American Cafe Deli
45.530293,-122.66202,0,Bridgetown,Restaurant
45.524,-122.66,0,Bridgetown Bagels,Polish European
45.55225,-122.67598,0,Bridgetown Beerhouse,Pub
45.516586,-122.67883,0,Bridgetown Caffe,Italian French American
45.52618,-122.68173,0,Bridgetown Yogurt,Restaurant
45.53603,-122.61821,0,Brioche N Egg,Restaurant
45.55957,-122.55745,0,Britts Express Lane Coffee,Restaurant
45.527,-122.68497,0,Brix Tavern,American Bar
45.503384,-122.640114,0,Broder,Cafe Swedish Scandinavian Danish Norwegian European
45.539368,-122.67489,0,Broder Nord,European Scandinavian Swedish Norwegian
45.49123,-122.65419,0,Brooklyn House Breakfast,Restaurant
45.49801,-122.65379,0,Brooklyn Park Pub,Pub
45.51887,-122.67929,0,Brothers Shave Ice Co,Japanese American Hawaiian
45.45303,-122.72374,0,Brothers Wings and Bings,Chinese American Asian
45.55714,-122.64416,0,Bruetta,Restaurant
45.518406,-122.67371,0,Brunchbox,American Fast Food
45.51244,-122.65335,0,Bubba Bernies,Restaurant
45.49717,-122.58054,0,Bucket Brigade Sports Bar and Restaurant,American  Pub
45.474453,-122.67188,0,Buffalo Gap Saloon and Eatery,Pub American Bar Steakhouse
45.52686,-122.58437,0,Bui Natural Tofu,Vietnamese
45.50502,-122.63346,0,Bula Kava House,Restaurant
45.52039,-122.68062,0,Bullard,American
45.4456,-122.72681,0,Bullseye Pub,Bar Pub
45.50165,-122.5768,0,Bun and Pho House,Vietnamese
45.47206,-122.57873,0,Bun Bo Hue Restaurant,Asian Vietnamese Soups
45.52233,-122.67741,0,Bunk,Deli
45.51532,-122.66553,0,Bunk Bar,American Pub
45.52169,-122.69173,0,Bunk Bar At Providence Park,Restaurant
45.55929,-122.64444,0,Bunk Sandwiches Alberta,American
45.51532,-122.66553,0,BUNKtruck,Restaurant
45.519867,-122.67445,0,Buns on the Run Sandwiches,Restaurant
45.52104,-122.67213,0,Buranko Cafe and Bar,Restaurant
45.55116,-122.66193,0,Bushel and Peck Bakeshop,Cafe
45.525566,-122.679146,0,Butterfly Belly Asian Cuisine,Asian Vietnamese
45.559235,-122.655235,0,Bye and Bye,American Bar
45.52367,-122.67411,0,C Burger,American
45.539974,-122.609665,0,Cabezon Restaurant,Seafood
45.48549,-122.72203,0,Cactus Jackss Texmex Cafe,Mexican American
45.53108,-122.65804,0,Cafe 700,Restaurant
45.6097,-122.68101,0,Cafe del Toro,Mexican
45.49994,-122.43068,0,Cafe Delirium,Cafe
45.4773,-122.67227,0,Cafe Du Berry,American Cafe French
45.51235,-122.64283,0,Cafe Lena,Restaurant
45.52931,-122.69233,0,Cafe Nell,American Bar Cafe
45.51712,-122.67314,0,Cafe Ponte,Cafe
45.49051,-122.62302,0,Cafe Rowan,Restaurant
45.47879,-122.61778,0,Cafe Thyme,American
45.53194,-122.65716,0,Cafe TodayLloyd Tower,Restaurant
45.54838,-122.6521,0,Caffe Destino,Cafe
45.52874,-122.69467,0,Caffe Mingo,Italian
45.55906,-122.63554,0,Caffe Vita Alberta,Cafe
45.51595,-122.68182,0,Caffee Umbria  Madison Cafe,Cafe
45.50824,-122.43007,0,Caffeinated Culture,Cafe
45.50495,-122.47618,0,Caffeinated Culture Coffee Co,Restaurant
45.58762,-122.74223,0,Calypso Southwest,Caribbean
45.552273,-122.57936,0,Cameo Cafe,American Cafe Diner
45.57197,-122.65677,0,Campana,Italian
45.53161,-122.6816,0,Can Font  Spanish Restaurant and Tapas,European Spanish Contemporary Healthy
45.52284,-122.65794,0,Canard,Restaurant
45.52619,-122.58709,0,Candle Light Restaurant,Restaurant
45.52004,-122.57873,0,Cannabis Commens,Restaurant
45.53457,-122.69797,0,Cantina Xica,Restaurant
45.48961,-122.59615,0,Cantonata,Restaurant
45.56581,-122.5395,0,Capers Cafe and Catering Co,Restaurant
45.58809,-122.59425,0,Capers Cafe et Le Bar,American
45.52094,-122.6722,0,Captain Ankenys Pizza and Pub,Pizza Pub
45.56247,-122.67344,0,Capuias International,Restaurant
45.52581,-122.69408,0,Carina Lounge,Pub
45.53465,-122.43778,0,Carlinos Pizza and Deli,Pizza American
45.531605,-122.68253,0,Carlitas,Mexican Bar Pub
45.497063,-122.67835,0,Caro Amico Italian Cafe,Italian Pizza
45.46377,-122.57953,0,Cartlandia,Mexican American International Indian Thai
45.51244,-122.65335,0,Cartopia,Pizza Mediterranean
45.49594,-122.60872,0,Carts on Foster,Restaurant
45.5118,-122.67563,0,Casa Colima,Mexican Latin
45.55407,-122.67583,0,Casa Naranja,Spanish
45.57739,-122.67576,0,Casa Zoraya,Peruvian Latin South American
45.51235,-122.64283,0,Casablanca Moroccan Restaurant,Restaurant
45.516678,-122.6559,0,Cascade Brewing Barrel House,American Bar Pub
45.512043,-122.647484,0,Castagna,American
45.56321,-122.66004,0,Catalinas Mexican Restaurant,Mexican Latin Bar Pub
45.584175,-122.74635,0,Cathedral Coffee Shop,Cafe
45.589233,-122.76133,0,Cathedral Park Kitchen,Restaurant
45.52461,-122.67252,0,CC Slaughters,American
45.48896,-122.46803,0,Cedarville Inn,Pub
45.55116,-122.66192,0,Cedos Falafel and Gyros,Middle Eastern Mediterranean Greek
45.54094,-122.38614,0,Celebrate Me Expresso Bar,American
45.54424,-122.44884,0,Celebrities Parkway Grill,Restaurant
45.48568,-122.7249,0,Cellar Door Market,Restaurant
45.514454,-122.68358,0,Cendres Bistro,Restaurant
45.530838,-122.68626,0,Cerulean Wine,Wine Bar Bar
45.523483,-122.658554,0,Cest Si Bon CrepesVins,French European Wine Bar
45.55887,-122.63415,0,Cha Ba Thai,Asian Thai
45.54255,-122.60328,0,Cha BA Thai,Asian Thai
45.53538,-122.63833,0,CHA CHA CHA Mexican Taqueria,Mexican
45.5118,-122.622055,0,Chakraw Coffee,Restaurant
45.51623,-122.63011,0,Char Latin Grill,Restaurant
45.49258,-122.60159,0,Char Pizza,Restaurant
45.523273,-122.67439,0,Charlies Deli,American Deli
45.5227,-122.67268,0,Charlies Late Night,Restaurant
45.49743,-122.50993,0,Charlies Teriyaki,Restaurant
45.52062,-122.69067,0,Cheerful Bullpen,Mexican American Fast Food Deli Beer restaurants
45.522404,-122.63734,0,Cheese and Crack Snack Shop,American
45.58033,-122.719,0,Chef Zhao,Chinese
45.51684,-122.68674,0,Chefs Corner Delicatessan,Deli
45.521885,-122.683304,0,Cheryls on12th,American Cafe
45.53479,-122.64262,0,Chesa,Mediterranean Spanish
45.52941,-122.69839,0,Chez Celeste,French
45.520718,-122.67599,0,Chez Dodo,Asian French Indian African
45.46341,-122.68401,0,Chez Jose Mexican Cafe,Mexican Southwestern
45.51822,-122.38514,0,Chiang Rai,Restaurant
45.512432,-122.653336,0,Chicken and Guns,Restaurant
45.49767,-122.57645,0,China Wind Restaurant,Chinese
45.47656,-122.57938,0,Chinese Delicacy,Chinese Asian Korean
45.50509,-122.41517,0,Chinese Happiness,Chinese Asian
45.51374,-122.6772,0,Chiosco Pizza Window,Restaurant
45.54053,-122.60947,0,Chochu Local,Restaurant
45.52506,-122.694664,0,Choice of India Restaurant,Restaurant
45.55184,-122.66122,0,Christophers Gourmet Grill,Restaurant
45.497566,-122.58136,0,Chungdam Korean Fusion Restaurant,Asian Korean
45.52818,-122.63894,0,Church,Bar Pub Southwestern
45.49147,-122.48779,0,Chus Eatery,Chinese Asian
45.559128,-122.64266,0,Ciao Vito,Italian
45.52698,-122.68388,0,Cider Bite,American Bar Pub
45.51664,-122.6772,0,City Coffee,Restaurant
45.52393,-122.63713,0,City State Diner,American Cafe Diner
45.4787,-122.69551,0,City Thai Portland,Asian Thai
45.60999,-122.68125,0,Cjs Deli Jantzen Beach,Restaurant
45.53383,-122.55117,0,Clamity Jaes,American  Pub
45.51536,-122.665955,0,Clarklewis,Italian American Grill Contemporary
45.51184,-122.63446,0,Claudias Sports Pub,Pub
45.50458,-122.63499,0,Clays Smokehouse Grill,American Barbecue Pub
45.52734,-122.53635,0,Clearys Restaurant and Spirits,Restaurant
45.54825,-122.54585,0,Clems Pizza Pub,Pub
45.50331,-122.63934,0,Clinton Street Coffeehouse,Cafe
45.4799,-122.61627,0,Cloud City Ice Cream,Restaurant
45.57689,-122.68575,0,Cloud Fit Nutrition Bar,Restaurant
45.519474,-122.65113,0,Cloudforest,Restaurant
45.541256,-122.60638,0,Clydes Prime Rib Restaurant and Bar,American Steakhouse Bar
45.52198,-122.63758,0,Coalition Brewing Co,American
45.51824,-122.67912,0,Coco Donuts,American
45.4929,-122.61866,0,Coffee Beer,Cafe
45.5227,-122.67101,0,Coffee Branch,Cafe
45.51465,-122.45595,0,Coffee Quest,Restaurant
45.56247,-122.67467,0,Coffeehouse5,Restaurant
45.517525,-122.562996,0,Coffees On,Cafe
45.56674,-122.58824,0,Colwood,Restaurant
45.52959,-122.69096,0,Commissary Cafe,Cafe
45.47832,-122.64898,0,Communion Bakehouse,Restaurant
45.50318,-122.64494,0,Compote,Restaurant
45.52369,-122.67311,0,Concept Entertainment 4 LLC,Restaurant
45.56244,-122.63098,0,Concordia Ale House,American Bar Pub International
45.51661,-122.67936,0,Congress Center Cafe,Restaurant
45.459187,-122.70945,0,Conin Mexican cuisine,Mexican Latin
45.5122,-122.67715,0,Cookie Cabana and Salad Bar,Restaurant
45.528664,-122.6823,0,Cool Moon Ice Cream,Restaurant
45.548164,-122.62048,0,Cool Runnings,Cajun and Creole
45.51213,-122.66603,0,Coopers Coffee Esplanade,Restaurant
45.519917,-122.659676,0,Coopers Hall,Wine Bar American Bar Pub
45.52309,-122.60359,0,Copper Rooster,Restaurant
45.517082,-122.592316,0,Coquine,American
45.53241,-122.28503,0,Corbett Country Market,American Barbecue
45.50289,-122.43532,0,Core Coffee,American Cafe Healthy
45.47402,-122.64846,0,Cork Screw Wine Bar,Wine Bar
45.47427,-122.64918,0,Cosmo Lounge,Restaurant
45.534985,-122.64246,0,Costellos Travel Caffe,Cafe American
45.522717,-122.680664,0,Courier Coffee,Cafe
45.5164,-122.67357,0,CPG Oregon,Restaurant
45.46705,-122.69491,0,Crab Bowl,Seafood
45.58835,-122.58046,0,Crab Pot Seaside Oregon,Seafood
45.53635,-122.42157,0,Craft House Coffee,Cafe
45.52198,-122.63758,0,Crema Coffee  Bakery,Cafe
45.53496,-122.66414,0,Creo Chocolate,Restaurant
45.51661,-122.63249,0,Cricket Cafe,American Cafe Deli Diner
45.550896,-122.66689,0,Crisp Salads,American Healthy Fast Food Soups
45.51195,-122.6762,0,Crown Plaza Cafe,Deli
45.503784,-122.52397,0,Cruisers DriveIn,Fast Food
45.559002,-122.64122,0,Cruzroom,Bar International Pub
45.511974,-122.63361,0,Cubo de Cuba,Caribbean Latin Cuban
45.55646,-122.60048,0,Cully Central,Asian Street Food
45.582916,-122.68712,0,Cultured Caveman,American
45.524025,-122.66169,0,Cup and Bar,Cafe
45.53479,-122.64424,0,Cyberccino Cafe,Cafe Diner
45.49892,-122.67128,0,Daily Cafe at the Tram,Restaurant
45.53443,-122.49627,0,Daily Double Inn,Restaurant
45.562706,-122.63506,0,Dame,American
45.522583,-122.67269,0,Dan and Louis Oyster Bar,American Bar Seafood Soups
45.51868,-122.56298,0,Danna BrothersElmers,Restaurant
45.523,-122.67343,0,Dantes Caffe Italiano,Italian
45.519474,-122.65756,0,Danwei Canting,Chinese Asian
45.50458,-122.63326,0,Dapper and Wise,Cafe
45.58031,-122.71866,0,Darcys Restaurant and Bar,Deli
45.519154,-122.67557,0,Darsalam,Middle Eastern Mediterranean
45.51872,-122.67587,0,DarSalam,Middle Eastern
45.512222,-122.614075,0,Darsalam Hawthorne,Middle Eastern
45.53315,-122.682625,0,Darsalam Pearl,Middle Eastern
45.54858,-122.62002,0,Daruma SushiSake,Sushi
45.52311,-122.64319,0,Davenport,International Contemporary
45.49737,-122.55089,0,Daves Back to the Grind,Restaurant
45.52428,-122.67577,0,Davis Street Tavern,Pub
45.523785,-122.6748,0,Dead Stock Coffee,Cafe
45.50739,-122.65493,0,Deadshot,Restaurant
45.50747,-122.42326,0,Deas In and Out,American
45.58757,-122.74238,0,DeHomis,Japanese Asian
45.49769,-122.57455,0,Deli Place,Restaurant
45.52322,-122.66038,0,Delicious Donuts,American
45.52059,-122.68258,0,Delione America,Deli
45.52004,-122.57872,0,Delotti Deli,Restaurant
45.55641,-122.61999,0,Delphinas Bakery,Restaurant
45.496902,-122.6284,0,DeNicolas Restaurant,Italian Pizza
45.51905,-122.67791,0,Departure Restaurant and Lounge,Sushi Asian
45.559223,-122.65001,0,Desi Pdx,Indian Street Food
45.55433,-122.67582,0,Desipdx,Restaurant
45.51242,-122.6483,0,Devils Dill,Restaurant
45.52897,-122.41319,0,Diamond Darcys,American
45.516422,-122.630615,0,Dicks Kitchen,American
45.47941,-122.61208,0,Dicks Primal Burger,Fast Food
45.51746,-122.66041,0,Dig a Pony,Bar Pub American
45.51684,-122.68675,0,Dil Se Indian Cuisine,Indian
45.51622,-122.641,0,Distant Sun Restaurants,Restaurant
45.53797,-122.43335,0,Divine Mocha Incorporated,Restaurant
45.50515,-122.41532,0,Division Sports Pub,Restaurant
45.527206,-122.61329,0,Do Brasil,Brazilian South American
45.56304,-122.63514,0,DOC Food  Wine,Restaurant
45.537823,-122.688385,0,Dockside Saloon and Restaurant,American Bar Pub Diner
45.51159,-122.68491,0,Dogs and Fries,Restaurant
45.5398,-122.60921,0,Doi Dua,Vietnamese
45.50501,-122.61133,0,Dolicious,Restaurant
45.50379,-122.51777,0,Don Cameron,Restaurant
45.51874,-122.49541,0,Don Kamaron,Mexican Seafood Soups
45.51944,-122.4691,0,Don Pedro one,Mexican Fast Food
45.5593,-122.65335,0,Donnie Vegas,Bar Pub
45.521,-122.68098,0,Donya,Japanese
45.52381,-122.6614,0,Dottir at the Kex,European Norwegian
45.5046,-122.64543,0,Double Barrel Tavern,Pub
45.47907,-122.61759,0,Double Mountain Brewery and Taproom,Pizza Pub American Bar
45.55353,-122.5202,0,Double Pepper,Asian
45.522667,-122.65689,0,Doug Fir Lounge,American Bar
45.52669,-122.63757,0,Dove Vivi,Pizza Italian
45.46776,-122.71264,0,Down to Earth Cafe,American Cafe
45.52211,-122.67636,0,Downtown Freddie Browns,Deli
45.5317,-122.66777,0,Dr Jacks,American Bar Pizza
45.519825,-122.67487,0,Dr Phillly Cheese,Restaurant
45.512806,-122.655,0,Dr philly Cheese Steak,American
45.517242,-122.674126,0,Dragonwell Asian Bistro,Asian Chinese
45.517185,-122.67414,0,Dragonwell Bistro,Chinese Asian
45.47595,-122.72463,0,Drif2od Coffee,Restaurant
45.59492,-122.75974,0,Dubs St Johns,American
45.509388,-122.682594,0,Duck House Chinese Restaurant,Chinese Asian
45.512005,-122.62149,0,Dwaraka,Indian
45.512806,-122.655,0,EandA Mexican Cravings Portland,Restaurant
45.50458,-122.6362,0,Earth Burgers,Fast Food
45.519367,-122.68411,0,East India Co,Indian Grill Healthy
45.53313,-122.57956,0,Eastern Cathay Restaurant and Lounge,Chinese
45.47531,-122.63918,0,Eastmoreland Golf Course Restaurant, Pub
45.55037,-122.66654,0,EaT Oyster Bar,American Cajun & Creole Bar Seafood Pub
45.535145,-122.650894,0,Eb and Bean,Restaurant
45.50458,-122.63408,0,Eb and Bean Organic Frozen Yogurt,American
45.47691,-122.5794,0,EC Kitchen,Asian Taiwanese
45.547314,-122.67496,0,Ecliptic Brewing,American Bar Pub
45.5064,-122.6843,0,Eddie Mays Interactive Comedy Mystery Dinner Theater,Steakhouse
45.500565,-122.65347,0,Edelweiss Sausageand Delicatessen,German European Deli
45.49703,-122.60872,0,Eds Deli,Restaurant
45.550644,-122.6665,0,Eem,Asian Thai
45.52188,-122.63741,0,Egyptian Bros,Restaurant
45.51244,-122.65335,0,El Brasero Inc,Mexican
45.58762,-122.74223,0,El Burrito Mojado,Mexican
45.53973,-122.70031,0,El Diablito,Mexican
45.54077,-122.60956,0,El Guero,Restaurant
45.49753,-122.42149,0,El Indio 2 Restaurant,Restaurant
45.53294,-122.5482,0,El Indio on Halsey,Mexican
45.51869,-122.46313,0,El Indios,Mexican
45.559048,-122.643234,0,El Nutri Taco,Mexican Latin Fast Food Spanish
45.47915,-122.57598,0,El NutriTaco,Mexican
45.48015,-122.56818,0,El Pato Feliz,Restaurant
45.52045,-122.673325,0,El Pilon Colombian Food  Portland Food Cart,Colombian Spanish South American
45.49574,-122.60904,0,El Sultan Mediterranean and Mexican Food,Mexican Mediterranean Greek
45.52478,-122.64591,0,El Taco Yucateco,Mexican
45.52362,-122.6767,0,Electrofish and the Lush Lounge,Japanese Seafood Sushi
45.524,-122.67981,0,Elenis Philoxenia,Mediterranean Greek
45.51619,-122.67497,0,Elephants at World Trade Center,American Deli Grill
45.52383,-122.69659,0,Elephants Delicatessen,American Deli Soups
45.485126,-122.67678,0,Elephants on Corbett,American
45.514,-122.65499,0,Elevator Cafe and Commons,Cafe
45.54344,-122.66088,0,Eliot EMat Cafe,Restaurant
45.50483,-122.49768,0,Eljalapenos Plus,Restaurant
45.54803,-122.67587,0,Ellas Kitchen,Restaurant
45.51951,-122.67435,0,Elmasry Food Cart,Middle Eastern Mediterranean Egyptian
45.5034,-122.41651,0,Elmers Restaurant  Gresham,Diner American
45.518982,-122.56334,0,Elmers Restaurant  Mall 205,American
45.51877,-122.54169,0,Elmers Restaurants Inc,American
45.53594,-122.68736,0,Emerald Line,Bar Cafe Pub
45.56244,-122.66938,0,Enat Kitchen,African Ethiopian
45.56246,-122.67621,0,ENjoni Cafe,African Ethiopian
45.517696,-122.65134,0,Enoteca Nostrana,Wine Bar Italian
45.519333,-122.65116,0,Enso Winery,Wine Bar
45.52592,-122.637,0,Epif,Latin International South American Peruvian
45.46429,-122.65462,0,Essential Juices and Smoothies,Restaurant
45.50457,-122.62646,0,Eugenios,Deli
45.56288,-122.6809,0,Euro Dish,Polish European
45.51865,-122.65566,0,Euro Trash 2,Fast Food
45.56577,-122.58148,0,Eurobake,Restaurant
45.51844,-122.51257,0,Every Day Deals,Restaurant
45.540054,-122.66855,0,Ex Novo Brewing Co,Bar Pub American Brew Pub Grill
45.56249,-122.63456,0,Expatriate,Restaurant
45.5186,-122.67722,0,Express Japan Sushi Bar,Japanese Sushi
45.5181,-122.67855,0,ExpressO Deli,Deli
45.474895,-122.64906,0,Fairlane Coffee,Restaurant
45.54836,-122.58835,0,Fairleys Pharmacy,Cafe
45.51868,-122.5618,0,Falcos Pub,Pub
45.53782,-122.70824,0,FandB Cafe,American
45.51202,-122.64645,0,Farina Bakery,American
45.467915,-122.71331,0,Fat City,American Cafe Diner
45.5118,-122.6184,0,Fat Straw Cafe,Restaurant
45.51666,-122.629,0,Fatsquatch PDX,Restaurant
45.494846,-122.608,0,Favela Brazilian Cafe,Brazilian Cafe International South American
45.51874,-122.69367,0,Fehrenbacher HOF,Cafe
45.5167,-122.651306,0,Fermenter,American International
45.48597,-122.58863,0,Fernandos Alegria,Restaurant
45.5227,-122.67267,0,Fifteen,Restaurant
45.52669,-122.58834,0,Fillmore,Cafe
45.53686,-122.70002,0,Fillmore Trattoria,Italian
45.477837,-122.67307,0,FinalesFine Cakes and Desserts,Seafood
45.55924,-122.64941,0,Fine Goose,French
45.582935,-122.68736,0,Fino  Bistro Bar Pizzeria,Italian Pizza
45.548096,-122.60495,0,fire on the mountain,American Bar Barbecue
45.52266,-122.64823,0,Fire on the Mountain,American Bar
45.55414,-122.68169,0,Fire On The Mountain Buffalo Wings,American Bar Pub
45.56505,-122.66108,0,Fish Fusion,Restaurant
45.52605,-122.68863,0,Fish Sauce,Asian Vietnamese
